_key,_id,_from,_to,_rev,destinationGlobalID,esri__rtn,globalid,id,objectid,originGlobalID
esri__HasCategory_293758,esri__single_edge_collection/esri__HasCategory_293758,Beer/266678,Category/260303,_dMtPKfC--X,{520666BF-4054-4832-B54F-1DAE6F56729A},HasCategory,{C7BA0C31-27E1-49D5-85D6-BDDD79132329},4165,293758,{49E50A0C-622E-441C-85BD-C1A9E35BC64F}
esri__HasCategory_293761,esri__single_edge_collection/esri__HasCategory_293761,Beer/272514,Category/260321,_dMtPKf---j,{A428D1F6-CB00-4559-AAFD-40885A4F2340},HasCategory,{8F5B41FA-41ED-4491-BDB7-14DB183372B1},2961,293761,{E8602834-2930-4C24-BAB4-6E7A14DB1B0E}
esri__HasCategory_293776,esri__single_edge_collection/esri__HasCategory_293776,Beer/265042,Category/260294,_dMtPKfC--a,{CA2EF786-A10E-4B40-9737-9BDDDEA127B0},HasCategory,{0A72E3BD-69A0-48DC-B0F8-72D403B88682},4167,293776,{B025C0F1-3D3B-4B82-B919-0800C70F5839}
esri__HasCategory_293971,esri__single_edge_collection/esri__HasCategory_293971,Beer/269727,Category/260315,_dMtPKfC--c,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{7A0E5E14-41B1-4E46-AF78-28A995DA82E8},1728,293971,{118440FE-4FBF-410A-B187-0A5C88B051A4}
esri__HasCategory_293974,esri__single_edge_collection/esri__HasCategory_293974,Beer/265291,Category/260324,_dMtPKfC--e,{36095811-0CD8-47AD-8900-5CA67B8F7E90},HasCategory,{C84AA636-3E92-46AF-BB3E-7D998CB354E0},4186,293974,{9874A305-2C5A-46C0-8352-E385402CFD4C}
esri__HasCategory_293977,esri__single_edge_collection/esri__HasCategory_293977,Beer/276399,Category/260315,_dMtPKfC--g,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{9B5544E4-455E-4815-8125-E3342C80E528},4187,293977,{3F2EF546-1426-4797-93DD-601986A7575E}
esri__HasCategory_294189,esri__single_edge_collection/esri__HasCategory_294189,Beer/273057,Category/260315,_dMtPKey--J,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{6B8A0603-F0A6-47B9-A82D-8684808E0DFC},3098,294189,{C0401A03-93B8-464B-A783-A8FDC2DC9AF5}
esri__HasCategory_294192,esri__single_edge_collection/esri__HasCategory_294192,Beer/269730,Category/260303,_dMtPKe6-AF,{520666BF-4054-4832-B54F-1DAE6F56729A},HasCategory,{FE02849D-C202-4289-8DEA-A9989AAA3097},689,294192,{80EB2F13-6C71-4894-998D-B6980D1E4037}
esri__HasCategory_294195,esri__single_edge_collection/esri__HasCategory_294195,Beer/281668,Category/260315,_dMtPKfC--i,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{E3E38B6F-3C97-4B56-BFD7-B478CDC3BBFA},2199,294195,{CEF2FB46-F832-4309-875A-46985CD73F67}
esri__HasCategory_294399,esri__single_edge_collection/esri__HasCategory_294399,Style/260423,Category/260321,_dMtPKfC--k,{A428D1F6-CB00-4559-AAFD-40885A4F2340},HasCategory,{F897C9E7-066F-4F14-852F-326BE4DCC4B3},2897,294399,{5259545C-F681-48B7-8A05-77502B8E09C0}
esri__HasCategory_294405,esri__single_edge_collection/esri__HasCategory_294405,Beer/277502,Category/260309,_dMtPKf--_m,{F9551C7F-AD53-4635-B3E9-9A26943FAE19},HasCategory,{725811CF-C177-4B2B-A66E-19B3B2F326B6},2880,294405,{B35B88E3-6049-4E20-8213-0CBA5323B4C1}
esri__HasCategory_294408,esri__single_edge_collection/esri__HasCategory_294408,Beer/269457,Category/260318,_dMtPKe2--P,{B495C6CA-9269-4D08-8E1B-0314283449FA},HasCategory,{EC3D1D2B-FD29-4504-AD72-60B25BBB8EF9},1248,294408,{2679367C-A41B-4BA1-A942-D79BB54EB357}
esri__HasCategory_294612,esri__single_edge_collection/esri__HasCategory_294612,Style/260749,Category/260315,_dMtPKfC--l,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{C262693C-08D9-44CC-9E60-E52A65D8C97A},4269,294612,{60FBC4F2-EFE5-4F6B-9274-083AC45CB0B2}
esri__HasCategory_294618,esri__single_edge_collection/esri__HasCategory_294618,Beer/267506,Category/260315,_dMtPKfC--m,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{BF65C558-4836-4234-8047-417A8AEA8085},4271,294618,{18503DEF-4C01-4136-A3BF-57429602D67C}
esri__HasCategory_294621,esri__single_edge_collection/esri__HasCategory_294621,Beer/275008,Category/260315,_dMtPKfC--n,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{A37ED0E0-B1F7-45EA-A350-5D00AF32C1F7},4177,294621,{C1EC77B0-1D7B-45DA-B3BF-39EB056BC4EC}
esri__HasCategory_294624,esri__single_edge_collection/esri__HasCategory_294624,Beer/278893,Category/260315,_dMtPKe2-_Z,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{016E5A5F-A655-4EEA-A260-FA78FDDBF1A5},4180,294624,{7CB50322-9F02-440A-9790-2CC01B894294}
esri__HasCategory_294831,esri__single_edge_collection/esri__HasCategory_294831,Beer/265845,Category/260321,_dMtPKe2-Ac,{A428D1F6-CB00-4559-AAFD-40885A4F2340},HasCategory,{6C8DD3C3-DB2F-44ED-8D58-0F82737BD053},979,294831,{AFE69E44-1B42-4BC6-8360-ABEB8499E33C}
esri__HasCategory_294834,esri__single_edge_collection/esri__HasCategory_294834,Beer/271954,Category/260294,_dMtPKey-Ad,{CA2EF786-A10E-4B40-9737-9BDDDEA127B0},HasCategory,{1223889C-FA88-4ED2-B44B-321A50D81057},4002,294834,{88F8FA76-7B28-40B5-8FB5-A1CBE0A04CE9}
esri__HasCategory_294837,esri__single_edge_collection/esri__HasCategory_294837,Beer/267799,Category/260306,_dMtPKe2--n,{14B5AD65-890D-4062-90A7-C42C23B0066E},HasCategory,{69E4B8B9-0206-4D0A-89EA-6C8EC1548B85},3690,294837,{27CCFA06-32AD-4687-BC9D-5CC2DEDE6938}
esri__HasCategory_295044,esri__single_edge_collection/esri__HasCategory_295044,Beer/270836,Category/260294,_dMtPKfC--o,{CA2EF786-A10E-4B40-9737-9BDDDEA127B0},HasCategory,{E2612DC7-31C7-4D03-BE32-FF4F263EC07B},1466,295044,{334C5ED6-6A64-44D0-91B4-CEBD3084DA9D}
esri__HasCategory_295047,esri__single_edge_collection/esri__HasCategory_295047,Beer/268621,Category/260303,_dMtPKf--At,{520666BF-4054-4832-B54F-1DAE6F56729A},HasCategory,{A4324369-F773-44ED-B430-811DE921DC6B},4217,295047,{8AD66784-4DC0-452F-944E-C3F2CACE9CCB}
esri__HasCategory_295050,esri__single_edge_collection/esri__HasCategory_295050,Beer/271402,Category/260306,_dMtPKf--Ag,{14B5AD65-890D-4062-90A7-C42C23B0066E},HasCategory,{5C9716BB-46F7-48FC-BEE1-CBEEE726405D},4213,295050,{02AB4960-224F-460A-92FC-A6FBE7A7FF38}
esri__HasCategory_295262,esri__single_edge_collection/esri__HasCategory_295262,Beer/271948,Category/260315,_dMtPKfC--O,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{84A6BB18-DB19-47D8-9E74-5DEB015C1A85},4349,295262,{56761CA2-0B87-4C2E-B427-0762DEDDFB64}
esri__HasCategory_295265,esri__single_edge_collection/esri__HasCategory_295265,Beer/276953,Category/260315,_dMtPKf--_k,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{1A40F7BB-4DC1-408B-AAFD-5796FA9CAD7D},4350,295265,{6FE87CAF-CD46-48F4-9E68-648ACD738362}
esri__HasCategory_295268,esri__single_edge_collection/esri__HasCategory_295268,Beer/278617,Category/260309,_dMtPKfC--p,{F9551C7F-AD53-4635-B3E9-9A26943FAE19},HasCategory,{3C3FDA40-8EF5-446F-A919-E9148B536899},4351,295268,{4B56A6CF-2163-46DF-91DE-4E5118E1BAB2}
esri__HasCategory_295475,esri__single_edge_collection/esri__HasCategory_295475,Beer/271945,Category/260315,_dMtPKfC--q,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{2A4F65C8-89CB-4F71-944B-302862F521D7},1052,295475,{E50F24B1-AC2F-4D04-AE13-679BE1036745}
esri__HasCategory_295478,esri__single_edge_collection/esri__HasCategory_295478,Beer/273617,Category/260294,_dMtPKey-_d,{CA2EF786-A10E-4B40-9737-9BDDDEA127B0},HasCategory,{6335592C-14B4-461D-A278-4C1EEA07C7E6},1993,295478,{CF779E73-9EA1-46AF-BBCB-E641E72E79FB}
esri__HasCategory_295481,esri__single_edge_collection/esri__HasCategory_295481,Beer/267515,Category/260306,_dMtPKfC--r,{14B5AD65-890D-4062-90A7-C42C23B0066E},HasCategory,{854CFC34-1BBA-47F7-8FA5-677F48ABFA88},4404,295481,{41C96175-A8BD-447A-B60C-273AF1EC4390}
esri__HasCategory_295691,esri__single_edge_collection/esri__HasCategory_295691,Beer/275559,Category/260315,_dMtPKfC--t,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{2F47701C-FF8B-4453-BCB0-8241264A3084},1060,295691,{6D4AC036-AE1F-4B12-A5C6-933EED9A29D4}
esri__HasCategory_295694,esri__single_edge_collection/esri__HasCategory_295694,Beer/273620,Category/260315,_dMtPKf--_L,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{DFE79E92-2DBB-450B-BA57-FB66D086E705},1275,295694,{3352C126-5A63-4051-8A41-DEF5C5572611}
esri__HasCategory_295697,esri__single_edge_collection/esri__HasCategory_295697,Beer/275014,Category/260315,_dMtPKf---k,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{09524ED0-557F-4E95-9923-BB1AB03B38BA},1278,295697,{3666D3BE-790F-4013-A4F0-93CD35B5DE0D}
esri__HasCategory_295901,esri__single_edge_collection/esri__HasCategory_295901,Style/260579,Category/260303,_dMtPKe6-_V,{520666BF-4054-4832-B54F-1DAE6F56729A},HasCategory,{A0E07717-DE7D-4C0E-8BC3-69287A2D7D09},1013,295901,{FB84A4C9-69CC-445E-A408-9A41373648C0}
esri__HasCategory_295904,esri__single_edge_collection/esri__HasCategory_295904,Beer/279993,Category/260315,_dMtPKe2-_D,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{C856104B-8661-4D8B-AA5D-23EC4E6C7120},1015,295904,{D8738B84-C800-4C1E-A704-8A6AE441F8A7}
esri__HasCategory_295907,esri__single_edge_collection/esri__HasCategory_295907,Beer/274172,Category/260309,_dMtPKf--_T,{F9551C7F-AD53-4635-B3E9-9A26943FAE19},HasCategory,{5D9DE3EE-0492-4176-AE6B-67C057A30855},1019,295907,{29A39386-9C0A-4AA5-AF49-7CCA83CB70D5}
esri__HasCategory_295910,esri__single_edge_collection/esri__HasCategory_295910,Beer/270848,Category/260315,_dMtPKfC--v,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{5D299BE3-8EA5-4747-83AE-E920A7F8E500},715,295910,{87F83DB6-BCAF-4E40-85EC-C0970C438476}
esri__HasCategory_296120,esri__single_edge_collection/esri__HasCategory_296120,Beer/276114,Category/260315,_dMtPKe2-BM,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{8FED79FF-11C0-4171-A60F-20AA681A84A8},4500,296120,{9D4F8B75-098E-44AF-B9DB-B68D047FCA64}
esri__HasCategory_296123,esri__single_edge_collection/esri__HasCategory_296123,Beer/275011,Category/260315,_dMtPKe6--u,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{1535471B-8968-42C5-9A49-6F71843D4E9B},4501,296123,{4D6BEFB1-8722-405F-9346-E6987D4A22CD}
esri__HasCategory_296333,esri__single_edge_collection/esri__HasCategory_296333,Beer/270839,Category/260315,_dMtPKey-_4,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{A24359F5-673A-4F53-BDBC-B79F53C6DF8E},1288,296333,{2BE53A1B-3732-40CF-926E-E392DD291C4E}
esri__HasCategory_296336,esri__single_edge_collection/esri__HasCategory_296336,Beer/266405,Category/260315,_dMtPKfC--w,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{5800300A-57DC-4CA0-BDD0-71A1DC523786},752,296336,{F34CA87A-3BC7-4E03-9E9A-5E5A81414A1A}
esri__HasCategory_296339,esri__single_edge_collection/esri__HasCategory_296339,Beer/272793,Category/260303,_dMtPKfC--x,{520666BF-4054-4832-B54F-1DAE6F56729A},HasCategory,{AB496DF3-9116-4CD9-93E5-79BACACF3443},4534,296339,{6ECF0347-F279-4E53-B387-507EE96DC04D}
esri__HasCategory_289612,esri__single_edge_collection/esri__HasCategory_289612,Beer/275221,Category/260324,_eCe4luO-BG,{36095811-0CD8-47AD-8900-5CA67B8F7E90},HasCategory,{9252C049-881A-499B-A5EB-5C12E8E48374},3216,289612,{E80C1A50-D064-4C59-B409-A96C86490849}
